domainId,instanceId,feature0,feature1,feature2,feature3,feature4,feature5,pred,actual,intercept,coef_0,coef_1,coef_2,coef_3,coef_4,coef_5,linear_pred,subject_actual
0.0,47.0,2.0,1.96,4.0,7.0,32.82107,43.0,291.5,275.0,269.0,-0.5818181818181818,-2.424242424242422,0.0,-0.14545454545454545,-0.04681236742956974,-0.024242424242424242,265.93153401282405,275.0
0.0,48.0,2.25,3.19,3.0,10.0,13.806888,31.0,812.2,750.0,755.0,0.0,1.6406890894175556,0.0,0.0,-1.2600835826041232,0.12578616352201258,758.3157288625185,750.0
0.0,49.0,1.0,0.92,3.0,6.0,4.7071943,105.0,376.7,380.0,327.5,0.0,1.7848036715961242,0.0,0.0,1.4877177044264196,0.04716981132075472,332.17951214367565,380.0
0.0,50.0,2.5,2.01,3.0,8.0,22.417389,29.0,353.6,299.5,288.0,0.0,1.6509433962264162,0.0,0.0,2.7598807179554314,-0.26415094339622647,287.470053376591,299.5
0.0,51.0,2.5,2.82,3.0,8.0,23.865038,12.0,418.7,395.0,395.5,0.0,1.8867924528301878,0.0,0.0,1.4019326242052952,0.1540880503144654,387.66131749771785,395.0
0.0,52.0,2.0,1.19,3.0,7.0,10.218151,19.0,317.0,322.5,367.0,0.0,7.256894049346886,0.0,0.0,0.6062564232110219,0.09433962264150944,351.7782240283738,322.5
0.0,53.0,2.25,2.36,3.0,9.0,13.238596,38.0,632.0,615.0,620.3333333333334,0.0,0.5509094918941088,0.0,0.0,-0.5948033444602253,-0.031014195456378946,619.9831986079381,615.0
0.0,54.0,2.25,2.42,4.0,8.0,7.8028283,63.0,754.2,750.0,898.0,0.0,0.0,0.0,0.0,0.0,0.0,898,750.0
0.0,55.0,2.25,2.01,4.0,8.0,7.438457,58.0,668.5,660.0,537.5,0.0,-31.13207547169843,0.0,0.0,-1.3617419105412332,0.10377358490566037,543.814474207281,660.0
0.0,56.0,2.5,2.09,5.0,8.0,8.977031,49.0,590.9,600.0,648.5,-0.5185185185185186,-0.6481481481481477,0.0,0.0,-0.09811529214010452,-0.011784511784511786,646.9042241118519,600.0
0.0,57.0,1.5,1.49,4.0,7.0,9.952363,52.0,397.1,412.5,414.5,-0.6666666666666667,0.7246376811594204,0.0,0.0,-0.20882250003967634,0.03333333333333334,412.01146144567576,412.5
0.0,58.0,1.0,1.42,4.0,7.0,9.348962,61.0,379.1,385.0,400.0,0.0,1.397624039133473,0.0,0.0,1.4051755566620525,0.18867924528301888,400.33995097094675,385.0
0.0,59.0,1.75,1.93,4.0,9.0,10.497261,47.0,658.2,670.0,553.0,0.0,8.805031446540891,0.0,0.0,-0.6759009012203117,0.21132075471698117,534.8998259324777,670.0
0.0,60.0,2.25,2.55,4.0,7.0,11.834529,36.0,473.5,452.2,420.0,0.0,0.0,0.0,0.0,0.0,0.0,420,452.2
0.0,61.0,2.5,2.39,3.0,8.0,14.607953,14.0,531.5,557.5,580.0,0.0,1.1538461538461529,0.0,0.0,2.0228719387204435,0.0,579.435199220642,557.5
0.0,62.0,2.0,1.41,3.0,7.0,5.854624,75.0,477.3,481.4,497.6666666666667,23.352518373080514,20.869054673044964,0.0,0.0,-3.214686355554529,0.1740824010402024,500.84568308642514,481.4
0.0,63.0,2.0,1.44,4.0,7.0,10.67986,50.0,365.7,405.0,427.5,0.0,-84.90566037735842,0.0,0.0,-0.52680057539266,-0.169811320754717,434.46500145727543,405.0
0.0,64.0,2.25,2.51,4.0,8.0,6.38555,46.0,811.7,799.0,690.6666666666666,-24.871339272971994,37.720031349847,0.0,0.0,-8.482704510263156,1.1634428310647356,704.8462128042897,799.0
0.0,65.0,3.5,3.31,3.0,9.0,15.731184,5.0,818.2,785.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,840,785.0
0.0,66.0,2.5,2.61,3.0,8.0,23.152372,27.0,406.6,360.0,367.3333333333333,0.0,25.35412693603691,0.0,0.0,-4.055902912655746,-1.9100637390586102,358.8933729585302,360.0
0.0,67.0,2.25,2.65,3.0,8.0,12.086652,50.0,533.0,536.0,612.5,1.851851851851852,7.716049382716044,0.0,0.0,0.26834403585952205,0.030864197530864203,618.3900413549878,536.0
0.0,68.0,2.5,2.09,3.0,8.0,12.106226,26.0,497.9,455.0,438.5,0.0,1.650943396226414,0.0,0.0,-2.5326073192351894,-0.13207547169811323,438.1179131456158,455.0
0.0,69.0,1.0,1.05,3.0,7.0,3.9982357,63.0,427.6,400.0,437.5,0.0,-48.07692307692304,0.0,0.0,-2.431973139187428,0.0,437.3532911803322,400.0
0.0,70.0,2.5,1.55,3.0,7.0,19.315546,15.0,298.2,280.0,279.0,0.0,4.088050314465406,0.0,0.0,1.7419308070244917,-0.12264150943396228,272.8207960952819,280.0
0.0,71.0,1.0,1.2,4.0,6.0,5.4535437,66.0,407.3,395.0,334.0,0.0,-1.6981132075471703,0.0,0.0,-0.125671644072725,-0.339622641509434,337.10441859053583,395.0
0.0,72.0,3.0,2.57,3.0,8.0,9.680857,6.0,525.2,540.0,548.5,0.0,0.9097035040431266,0.0,0.0,0.10135944561077322,0.07277628032345014,553.062351003864,540.0
0.0,73.0,2.5,2.31,3.0,9.0,6.874024,2.0,710.2,685.0,722.5,1.1111111111111112,1.6339869281045738,0.0,0.0,0.26846577394279775,-0.1388888888888889,724.3354815409799,685.0
0.0,74.0,2.5,1.93,3.0,7.0,7.542132,1.0,373.5,370.0,372.0,0.0,8.490566037735842,0.0,0.0,-0.19989570419423033,0.33962264150943394,367.4224900726808,370.0
0.0,75.0,1.75,1.69,5.0,6.0,5.638253,69.0,458.9,400.4,354.0,0.0,22.641509433962277,0.0,0.0,-0.7451916574835842,-0.7924528301886792,389.78336041533623,400.4
0.0,76.0,2.0,2.36,4.0,8.0,7.57489,64.0,727.6,709.0,750.0,35.88048472700893,52.619864468452775,0.0,0.0,-7.57290907532813,1.9582778182893594,761.7294879111315,709.0
0.0,77.0,1.0,1.39,3.0,7.0,11.044229,33.0,334.8,315.0,283.0,0.0,0.9433962264150949,0.0,0.0,-0.28042007488057275,0.01257861635220126,281.5700373567534,315.0
0.0,78.0,1.5,1.78,4.0,8.0,18.739439,59.0,330.4,285.0,284.6666666666667,0.0,5.968996711006204,0.0,0.0,8.091524845856652,0.5624703026805392,275.6437780345088,285.0
0.0,79.0,2.5,2.55,3.0,7.0,22.749125,11.0,403.1,394.0,442.0,0.0,0.3972194637537241,0.0,0.0,-10.352770660251393,-0.03773584905660378,442.5938983291925,394.0
0.0,80.0,2.5,1.48,4.0,7.0,24.618746,19.0,258.6,270.0,276.5,0.0,-54.716981132075425,0.0,0.0,-0.19413097869861007,0.27358490566037735,271.4916963696248,270.0
0.0,81.0,1.0,1.28,4.0,6.0,9.736017,68.0,292.9,304.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,283,304.0
0.0,82.0,1.75,1.86,4.0,7.0,19.831825,44.0,266.9,275.0,255.0,-0.7407407407407408,-5.291005291005287,0.0,0.0,-0.20804413897739635,0.1234567901234568,249.45756222375502,275.0
0.0,83.0,1.0,1.47,4.0,7.0,10.871314,62.0,360.3,352.5,327.0,0.0,52.830188679245246,0.0,0.0,-0.913099266641062,1.0566037735849059,347.35153877201526,352.5
0.0,84.0,2.5,2.17,3.0,7.0,10.179289,53.0,429.7,420.0,382.5,0.37735849056603776,-0.4716981132075473,0.0,0.0,-0.056001499854569675,0.0,383.0925494962886,420.0
0.0,85.0,1.0,1.51,3.0,7.0,7.3079996,76.0,397.2,415.0,415.0,0.0,238.58720675665606,0.0,0.0,-10.828742556819934,-0.07093976230699908,434.82625097272,415.0
0.0,86.0,1.75,1.82,4.0,8.0,5.2165213,58.0,717.1,659.5,725.0,0.0,0.0,0.0,0.0,0.0,0.0,725,659.5
0.0,87.0,1.0,1.44,3.0,7.0,5.4476957,109.0,495.0,500.0,495.0,0.0,-2.3584905660377373,0.0,0.0,0.228229845699313,-0.37735849056603776,495.86800567142797,500.0
0.0,88.0,2.75,2.19,4.0,8.0,19.974762,19.0,357.3,335.0,422.25,49.21848609846711,-15.124966099165357,0.0,0.0,-5.01404141854145,-0.965042859015035,420.5491696211266,335.0
0.0,89.0,1.0,0.91,4.0,6.0,9.370544,67.0,270.4,285.0,273.0,0.0,8.555819118735917,0.0,0.0,-1.1761840647714723,-0.20975129520635558,273.40864941360286,285.0
0.0,90.0,2.5,1.46,3.0,8.0,8.946361,32.0,470.0,450.0,434.3333333333333,-2.6256901545252043,3.610332457670748,0.0,0.0,0.581472479883617,-0.18890146541465364,432.85777121119276,450.0
0.0,91.0,2.0,1.28,3.0,9.0,1.0588356,1.0,503.8,549.9,652.5,0.0,9.433962264150935,0.0,0.0,1.9406190143061959,-0.0673854447439353,663.4200705938011,549.9
0.0,92.0,1.75,1.16,4.0,7.0,11.629593,39.0,352.4,375.0,333.3333333333333,0.0,10.058145332179294,0.0,0.0,3.287147502620454,0.04338520979421026,328.53813701050507,375.0
0.0,93.0,1.75,2.17,3.0,7.0,18.696857,53.0,297.9,278.0,269.5,-21.121198493066736,16.850034983079173,0.0,0.0,0.3367234768867584,-0.46881047756514,274.81219489727755,278.0
0.0,94.0,1.75,1.95,3.0,7.0,18.630167,53.0,286.2,274.0,279.25,-21.157733337530253,27.251226485733948,0.0,0.0,-1.31968348085001,-0.42976241556130595,278.8069233884507,274.0
0.0,95.0,2.0,1.95,3.0,7.0,7.278342,54.0,406.1,392.5,353.5,-2.8888888888888893,4.814814814814811,0.0,0.0,-2.6626882008502553,0.36111111111111116,350.7684709601544,392.5
0.0,96.0,1.5,1.86,3.0,7.0,14.545528,52.0,305.8,310.0,285.0,-2.518518518518519,-6.995884773662547,0.0,0.0,-0.22105414610781843,-0.12592592592592594,292.66037142088203,310.0
0.0,97.0,2.25,2.48,4.0,8.0,11.087422,36.0,597.1,585.0,609.0,-46.84438272900246,40.28395456742781,0.0,0.0,-6.795588447716901,-3.2514652230907606,613.736209002918,585.0
0.0,98.0,2.25,1.62,4.0,7.0,22.004108,26.0,276.4,275.0,282.0,0.0,1.0566037735849059,0.0,0.0,-0.17175611524766624,-0.26415094339622647,276.3711078198184,275.0
0.0,99.0,1.5,1.24,3.0,7.0,9.772486,53.0,339.7,355.0,310.5,29.92059306679311,-162.50953218275652,0.0,0.0,-6.941783727370529,-0.2446924334659205,333.0311365678659,355.0
0.0,100.0,2.5,1.98,3.0,8.0,19.062805,11.0,349.7,332.0,342.5,0.0,6.454816285998023,0.0,0.0,-1.235242134633718,0.10220125786163521,352.684877140974,332.0
0.0,101.0,2.25,1.63,3.0,7.0,19.17309,24.0,281.4,265.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,280.00000000000006,265.0
0.0,102.0,2.0,1.47,4.0,7.0,21.754461,23.0,260.5,254.0,267.5,0.37735849056603776,0.4965243296921551,0.0,0.0,1.3819820497115687,0.0,267.47146468371443,254.0
0.0,103.0,2.5,2.62,3.0,8.0,8.915469,19.0,584.2,565.0,597.5,0.0,7.816711590296514,0.0,0.0,2.959674435812062,-0.5471698113207547,594.7031482023999,565.0
0.0,104.0,1.0,1.11,3.0,7.0,10.657059,36.0,308.5,299.9,280.5,0.0,0.32051282051282026,0.0,0.0,-3.8999734801810226,0.0,280.50088380009566,299.9
0.0,105.0,1.0,1.37,3.0,7.0,5.54456,110.0,496.2,500.0,490.0,0.0,-0.6506180871828237,0.0,0.0,0.17547382239930154,0.09433962264150944,491.90086610630567,500.0
0.0,106.0,2.5,1.91,4.0,8.0,11.442901,45.0,503.6,515.0,572.0,-0.6494483060499394,25.290123875866723,0.0,0.0,-2.9490616730754553,-0.19552350489103762,565.9705482900526,515.0
0.0,107.0,2.0,2.24,3.0,7.0,16.680113,47.0,321.1,309.0,311.0,-5.778250458722457,-35.37502641655154,0.0,0.0,-2.16823984358905,-0.8214444282136286,302.9627046108721,309.0
0.0,108.0,1.5,1.04,3.0,6.0,5.2844367,90.0,363.4,348.0,331.6666666666667,5.980299402410533,12.66895436079545,0.0,0.0,-18.404957279909034,0.21062309699422743,335.7196952541868,348.0
0.0,109.0,1.75,1.77,3.0,8.0,8.091501,47.0,503.4,495.0,458.75,0.0,12.404288590141816,0.0,0.0,-3.301155299665542,-0.30575546691273403,463.11910296939726,495.0
0.0,110.0,2.0,1.61,5.0,8.0,5.414663,75.0,717.6,690.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,780,690.0
0.0,111.0,2.5,1.67,3.0,7.0,21.727135,13.0,310.0,290.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,325,290.0
0.0,112.0,2.5,1.53,3.0,8.0,15.400855,21.0,436.3,450.0,476.5,0.0,-23.44809892966722,0.0,0.0,18.55128781156966,-3.6713585266762054,471.74887477751656,450.0
0.0,113.0,1.5,1.26,4.0,7.0,9.704377,32.0,400.3,401.0,405.0,53.261739154628266,8.164371610215857,0.0,0.0,-2.9489437796935847,-1.268652853131714,397.7734345854996,401.0
0.0,114.0,1.0,0.63,3.0,5.0,4.539066,97.0,296.4,315.0,315.25,0.0,-44.33544352423843,0.0,9.968900836374106,-6.489127841715856,-0.039357013332554466,315.3653530847997,315.0
0.0,115.0,2.0,1.49,3.0,7.0,19.69505,27.0,275.7,253.0,241.33333333333334,0.0,-0.5846341353571849,0.0,0.0,-0.9075001699495833,0.03517151821361578,241.6512400405723,253.0
0.0,116.0,2.5,1.8,3.0,7.0,32.20086,21.0,271.2,285.0,268.6666666666667,5.152564921381784,7.212422938000985,0.0,0.0,4.88732658407459,-0.039158485297188,265.9877452924541,285.0
0.0,117.0,1.75,1.23,3.0,7.0,28.490227,35.0,306.1,329.0,328.5,6.148148148148149,3.6596119929453255,0.0,0.0,-2.105608066376486,-0.13973063973063973,354.77535965502966,329.0
0.0,118.0,2.5,2.31,3.0,8.0,20.368587,17.0,361.0,334.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,329.99999999999994,334.0
0.0,119.0,1.5,1.39,3.0,6.0,20.698124,93.0,259.8,275.0,242.0,0.0,1.5538290788013318,0.0,-0.26415094339622647,-0.12120101374259352,0.0,241.98324947267443,275.0
0.0,120.0,2.5,2.38,3.0,8.0,18.141123,18.0,395.9,350.0,355.0,0.0,-6.289308176100577,0.0,0.0,-0.16164272196451257,0.09433962264150944,355.8138124673756,350.0
0.0,121.0,2.5,3.2,3.0,7.0,21.716604,13.0,474.6,422.0,414.0,-0.5925925925925927,-0.9259259259259253,0.0,0.0,-0.6880658589117523,0.04938271604938272,416.28619620993067,422.0
0.0,122.0,2.5,1.48,5.0,7.0,24.916113,20.0,274.3,256.0,295.3333333333333,3.4939539193662656,12.066867592431402,0.0,-1.7469769596831328,2.214232010903345,1.746976959683133,266.1386362851589,256.0
0.0,123.0,2.5,2.07,3.0,8.0,18.147491,18.0,368.9,325.0,330.0,0.0,0.9930486593843102,0.0,0.0,0.1249599284749364,0.18867924528301888,329.87598762684866,325.0
0.0,124.0,1.5,1.09,3.0,7.0,6.1299644,73.0,435.1,455.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,415,455.0
0.0,125.0,1.0,0.85,3.0,7.0,8.438449,67.0,268.6,290.0,325.0,0.0,105.8243786353631,0.0,0.0,-6.8179401166205835,-2.267008476778121,315.66813336111727,290.0
0.0,126.0,2.5,2.55,3.0,9.0,13.969739,23.0,587.3,587.0,615.0,0.0,7.686932215234101,0.0,0.0,-1.6075207889337904,-0.23060796645702306,584.2895616655678,587.0
0.0,127.0,1.75,1.98,3.0,8.0,24.485079,28.0,329.0,297.3,354.0,-4.296296296296297,8.262108262108269,0.0,0.0,-1.3111399833177784,-0.07160493827160494,328.80031793913366,297.3
0.0,128.0,3.5,2.49,3.0,8.0,13.3640785,10.0,550.9,550.0,604.0,0.0,0.0,0.0,0.0,0.0,0.0,604,550.0
0.0,129.0,2.0,1.31,3.0,7.0,20.292324,21.0,250.2,255.0,261.00000000000006,1.6296296296296298,1.8518518518518523,0.0,0.0,-22.150133605579022,0.04526748971193416,259.87195389261433,255.0
0.0,130.0,2.0,2.26,4.0,7.0,7.9299135,68.0,543.6,525.0,490.0,0.0,25.72898799313897,0.0,0.0,-1.0237155863673624,0.18867924528301888,495.87539111718166,525.0
0.0,131.0,1.75,1.39,4.0,8.0,31.88443,30.0,289.8,278.5,279.5,4.222222222222222,26.388888888889014,0.0,0.0,-0.3691930977834735,-0.13194444444444445,289.59413767698476,278.5
0.0,132.0,1.5,1.78,4.0,7.0,6.225457,68.0,571.1,555.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,480,555.0
0.0,133.0,2.25,1.78,3.0,8.0,11.424063,30.0,482.5,450.0,491.5,-0.22222222222222224,-0.5555555555555564,0.0,0.0,-0.028201734451791558,0.006944444444444445,490.6326109509364,450.0
0.0,134.0,2.5,3.09,3.0,9.0,16.499603,10.0,713.6,708.0,750.0,20.079161646414935,-23.9704823706124,0.0,0.0,-7.638806832726894,-0.7993753325133596,745.0811668033897,708.0
0.0,135.0,1.5,1.52,4.0,7.0,21.850197,34.0,262.8,265.0,255.5,0.0,15.566037735849042,0.0,0.0,-0.9354885136609798,-0.20754716981132074,265.3162250092521,265.0
0.0,136.0,2.5,2.83,5.0,8.0,11.698939,36.0,711.0,700.0,586.0,0.0,-3.018867924528304,0.0,0.0,-0.1278374756151014,0.3018867924528302,594.043659606089,700.0
0.0,137.0,1.5,1.86,4.0,7.0,13.351973,49.0,326.6,350.0,324.3333333333333,46.85711625314255,-19.29107575213314,0.0,0.0,-2.736173705587185,-1.785790530920909,326.0420769982234,350.0
0.0,138.0,1.0,2.18,3.0,7.0,10.166181,65.0,398.0,359.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,330,359.0
0.0,139.0,3.5,3.24,3.0,8.0,13.237062,1.0,627.1,613.0,567.5,0.0,2.038953134510044,0.0,0.0,-0.8287731841257922,-0.14046121593291405,591.9413494755494,613.0
0.0,140.0,1.75,2.42,3.0,7.0,26.514404,104.0,394.5,399.5,276.0,2.2222222222222223,-1.6835016835016832,0.0,0.0,0.6566811727537729,0.1234567901234568,281.81190320704917,399.5
0.0,141.0,2.25,1.15,3.0,7.0,13.274098,2.0,344.5,325.0,345.0,0.0,2.2197558268590467,0.0,0.0,3.379107854702396,0.09433962264150944,342.1431439778262,325.0
0.0,142.0,2.25,1.59,3.0,8.0,5.204954,1.0,501.1,490.0,444.5,-2.1481481481481484,-7.671957671957666,0.0,0.0,-0.442210955845965,-0.05370370370370371,457.36174730332704,490.0
0.0,143.0,3.0,1.85,4.0,7.0,22.575418,23.0,272.1,287.2,285.0,0.0,0.0,0.0,0.0,0.0,0.0,285,287.2
